time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Mon May 06 2024 19:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,12270.809087351861
Mon May 06 2024 20:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,0
Mon May 06 2024 21:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,0
Mon May 06 2024 22:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,0
Mon May 06 2024 23:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3348,1010.4401596139859
Tue May 07 2024 00:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3348,0
Tue May 07 2024 01:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3347,28125.857983774273
Tue May 07 2024 02:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,59729.300313793836
Tue May 07 2024 03:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,0
Tue May 07 2024 04:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,0
Tue May 07 2024 05:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,0
Tue May 07 2024 06:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.336,17662.401777918945
Tue May 07 2024 07:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.336,0
Tue May 07 2024 08:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3343,4769.001302555731
Tue May 07 2024 09:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3329,2990.9878142162584
Tue May 07 2024 10:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3329,0
Tue May 07 2024 11:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3329,3477.6821868943707
Tue May 07 2024 12:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3346,3666.9384555586707
Tue May 07 2024 13:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3346,6560.7653906542355
Tue May 07 2024 14:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3446,21716.057054909175
Tue May 07 2024 15:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3446,0
Tue May 07 2024 16:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3407,20331.31875865396
Tue May 07 2024 17:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.358,171417.59070584687
Tue May 07 2024 18:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3583,659.7692896090398
Tue May 07 2024 19:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3695,24484.451428144916
Tue May 07 2024 20:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3695,0
Tue May 07 2024 21:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3695,0
Tue May 07 2024 22:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3786,39019.92868784208
Tue May 07 2024 23:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3786,0
Wed May 08 2024 00:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.315,141065.24263667615
Wed May 08 2024 01:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3337,39699.61982985336
Wed May 08 2024 02:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.333,1602.2288039786577
Wed May 08 2024 03:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3609,82649.0145765222
Wed May 08 2024 04:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3426,39535.52989318655
Wed May 08 2024 05:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3426,0
Wed May 08 2024 06:00:00 GMT+0100 (British Summer Time),0.0038,0.0336,0.3426,0
Wed May 08 2024 07:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3426,0
Wed May 08 2024 08:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3426,0
Wed May 08 2024 09:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3426,0
Wed May 08 2024 10:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3393,7063.9789219519635
Wed May 08 2024 11:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3393,0
Wed May 08 2024 12:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3393,0
Wed May 08 2024 13:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3386,1415.9795704820601
Wed May 08 2024 14:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3485,22058.611613566234
Wed May 08 2024 15:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3485,0
Wed May 08 2024 16:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3446,604470.1835976678
Wed May 08 2024 17:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3446,2910.2816555035706
Wed May 08 2024 18:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3459,0
Wed May 08 2024 19:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3426,7150.31570473422
Wed May 08 2024 20:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3389,18907.700167517505
Wed May 08 2024 21:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3361,74.88574632329083
Wed May 08 2024 22:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3341,84033.12222670224
Wed May 08 2024 23:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3341,2828.262817286929
Thu May 09 2024 00:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3341,0
Thu May 09 2024 01:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3341,0
Thu May 09 2024 02:00:00 GMT+0100 (British Summer Time),0.0035,0.0337,0.3195,31314.01755875438
