time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Sun Mar 03 2024 12:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3721,1322.7225598451332
Sun Mar 03 2024 13:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3727,102724.79094135501
Sun Mar 03 2024 14:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3727,18418.875645579767
Sun Mar 03 2024 15:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3722,65426.23266601402
Sun Mar 03 2024 16:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3716,123314.49912701722
Sun Mar 03 2024 17:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3731,299331.1510621364
Sun Mar 03 2024 18:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3731,0
Sun Mar 03 2024 19:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3731,0
Sun Mar 03 2024 20:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3731,18660.874234236937
Sun Mar 03 2024 21:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3734,37968.87051777579
Sun Mar 03 2024 22:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3734,137866.44338901847
Sun Mar 03 2024 23:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3733,294727.68268642935
Mon Mar 04 2024 00:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.371,446465.40105737484
Mon Mar 04 2024 01:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.371,446364.5050660241
Mon Mar 04 2024 02:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3655,680847.8367362838
Mon Mar 04 2024 03:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3671,342310.111881451
Mon Mar 04 2024 04:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3668,1067284.726394236
Mon Mar 04 2024 05:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3678,397191.0839285027
Mon Mar 04 2024 06:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3706,597069.8231210203
Mon Mar 04 2024 07:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3726,416421.9966674642
Mon Mar 04 2024 08:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3662,2068429.7113338588
Mon Mar 04 2024 09:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0233,0.3303,8736714.39584763
Mon Mar 04 2024 10:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3291,481918.86945219844
Mon Mar 04 2024 11:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3297,167594.36488477964
Mon Mar 04 2024 12:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3431,3194222.977789075
Mon Mar 04 2024 13:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3519,2256508.3367777746
Mon Mar 04 2024 14:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3537,402118.3299969674
Mon Mar 04 2024 15:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3537,0
Mon Mar 04 2024 16:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3537,0
Mon Mar 04 2024 17:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3571,1677463.4205170707
Mon Mar 04 2024 18:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3571,12891.478096082863
Mon Mar 04 2024 19:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3571,0
Mon Mar 04 2024 20:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3566,130737.0852731949
Mon Mar 04 2024 21:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3566,0
Mon Mar 04 2024 22:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3503,1427134.5164602674
Mon Mar 04 2024 23:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3507,84611.45485248131
Tue Mar 05 2024 00:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3511,103843.68169914337
Tue Mar 05 2024 01:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3491,643988.7325680782
Tue Mar 05 2024 02:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3498,685575.5104385081
Tue Mar 05 2024 03:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3516,758302.1143625666
Tue Mar 05 2024 04:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3516,0
Tue Mar 05 2024 05:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.351,128124.59146722149
Tue Mar 05 2024 06:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3501,222256.15132495953
Tue Mar 05 2024 07:00:00 GMT+0000 (Greenwich Mean Time),0.0093,0.0247,0.3492,300698.71311196714
