time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Sun May 05 2024 16:00:00 GMT+0100 (British Summer Time),0.0235,0.0277,0.3006,2687037.4009125223
Sun May 05 2024 17:00:00 GMT+0100 (British Summer Time),0.0235,0.0277,0.2998,65068.97040204399
Sun May 05 2024 18:00:00 GMT+0100 (British Summer Time),0.0235,0.0277,0.3004,935095.3710027213
Sun May 05 2024 19:00:00 GMT+0100 (British Summer Time),0.0235,0.0277,0.2952,163322.923833639
Sun May 05 2024 20:00:00 GMT+0100 (British Summer Time),0.0235,0.0258,0.2954,1061.697603879083
Sun May 05 2024 21:00:00 GMT+0100 (British Summer Time),0.0235,0.0258,0.2923,124537.66487780522
Sun May 05 2024 22:00:00 GMT+0100 (British Summer Time),0.0235,0.0258,0.2931,367298.4859459256
Sun May 05 2024 23:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.2949,1068811.422252227
Mon May 06 2024 00:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.2956,109840.9364951348
Mon May 06 2024 01:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.2956,385.5985671044346
Mon May 06 2024 02:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.2966,278317.6835908403
Mon May 06 2024 03:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.2968,5565.196633754651
Mon May 06 2024 04:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.297,7644.929472542266
Mon May 06 2024 05:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.2975,12893.00883228903
Mon May 06 2024 06:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.2978,23348.475827961043
Mon May 06 2024 07:00:00 GMT+0100 (British Summer Time),0.0365,0.0277,0.2934,335667.27454983117
Mon May 06 2024 08:00:00 GMT+0100 (British Summer Time),0.0365,0.0256,0.2664,1125040.8509152238
Mon May 06 2024 09:00:00 GMT+0100 (British Summer Time),0.0128,0.0256,0.2799,413175.47430179024
Mon May 06 2024 10:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2798,218106.48691954924
Mon May 06 2024 11:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2802,15349.00780580355
Mon May 06 2024 12:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2783,552065.5861805215
Mon May 06 2024 13:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2786,81779.26393469925
Mon May 06 2024 14:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2824,581056.7900325649
Mon May 06 2024 15:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2853,1686931.814240777
Mon May 06 2024 16:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2823,159552.89878689955
Mon May 06 2024 17:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2879,215882.30474562495
Mon May 06 2024 18:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2884,62718.1965086264
Mon May 06 2024 19:00:00 GMT+0100 (British Summer Time),0.0255,0.0274,0.2917,265519.60290967237
Mon May 06 2024 20:00:00 GMT+0100 (British Summer Time),0.0255,0.0255,0.2922,12190.695398834672
Mon May 06 2024 21:00:00 GMT+0100 (British Summer Time),0.0255,0.0255,0.2932,44501.04554561884
Mon May 06 2024 22:00:00 GMT+0100 (British Summer Time),0.0255,0.0255,0.3089,891857.0983352372
Mon May 06 2024 23:00:00 GMT+0100 (British Summer Time),0.0126,0.0255,0.304,215535.27125107724
Tue May 07 2024 00:00:00 GMT+0100 (British Summer Time),0.0126,0.0255,0.3048,214135.26235640753
Tue May 07 2024 01:00:00 GMT+0100 (British Summer Time),0.0126,0.0255,0.3082,19431.730824847804
Tue May 07 2024 02:00:00 GMT+0100 (British Summer Time),0.0289,0.0278,0.3089,23626.499916451343
Tue May 07 2024 03:00:00 GMT+0100 (British Summer Time),0.0289,0.0278,0.3031,272870.40153373743
Tue May 07 2024 04:00:00 GMT+0100 (British Summer Time),0.0289,0.0278,0.2984,255843.4663162835
Tue May 07 2024 05:00:00 GMT+0100 (British Summer Time),0.0289,0.0278,0.2935,145108.138234187
Tue May 07 2024 06:00:00 GMT+0100 (British Summer Time),0.0289,0.0278,0.2931,10566.5719185164
Tue May 07 2024 07:00:00 GMT+0100 (British Summer Time),0.0289,0.0278,0.2934,7136.295225407042
Tue May 07 2024 08:00:00 GMT+0100 (British Summer Time),0.0289,0.0278,0.293,70660.40215112624
Tue May 07 2024 09:00:00 GMT+0100 (British Summer Time),0.0356,0.0269,0.2933,21502.6641769805
Tue May 07 2024 10:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.2962,91595.30340383513
Tue May 07 2024 11:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.2952,42409.78622054303
Tue May 07 2024 12:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.2943,41920.45364136433
Tue May 07 2024 13:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.2937,27921.697507262023
Tue May 07 2024 14:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.2936,854.8864896997948
Tue May 07 2024 15:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.2941,14261.775403191594
Tue May 07 2024 16:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.299,838935.3920547455
Tue May 07 2024 17:00:00 GMT+0100 (British Summer Time),0.0322,0.0283,0.2968,517664.5849951447
Tue May 07 2024 18:00:00 GMT+0100 (British Summer Time),0.0322,0.0283,0.2974,17779.99599149745
Tue May 07 2024 19:00:00 GMT+0100 (British Summer Time),0.0322,0.0283,0.298,17049.733259137975
Tue May 07 2024 20:00:00 GMT+0100 (British Summer Time),0.0322,0.0283,0.3002,373671.8497772287
Tue May 07 2024 21:00:00 GMT+0100 (British Summer Time),0.0322,0.0283,0.2889,1767178.3171910748
Tue May 07 2024 22:00:00 GMT+0100 (British Summer Time),0.0322,0.0263,0.288,52989.67311267274
Tue May 07 2024 23:00:00 GMT+0100 (British Summer Time),0.0322,0.0263,0.2882,31349.71852220447
