time,tvl
2024-12-24 00:00:00,8382657242.104071
2024-12-25 00:00:00,8430551176.40467
2024-12-26 00:00:00,8394562459.071179
2024-12-27 00:00:00,8036069238.52989
2024-12-28 00:00:00,8016373974.742169
2024-12-29 00:00:00,8184657385.72309
2024-12-30 00:00:00,8063459296.8293495
2024-12-31 00:00:00,7965521246.990439
2025-01-01 00:00:00,7926117583.15235
2025-01-02 00:00:00,8025378853.35059
2025-01-03 00:00:00,8249663126.707041
2025-01-04 00:00:00,8621913816.0463
2025-01-05 00:00:00,8760121071.15027
2025-01-06 00:00:00,8714718453.83237
2025-01-07 00:00:00,8845345663.71529
2025-01-08 00:00:00,8152735172.55453
2025-01-09 00:00:00,8030585149.29971
2025-01-10 00:00:00,7797466550.86087
2025-01-11 00:00:00,7936861644.53716
2025-01-12 00:00:00,7966832695.17008
2025-01-13 00:00:00,7780874815.03912
2025-01-14 00:00:00,7586059408.71185
2025-01-15 00:00:00,7817088422.97297
2025-01-16 00:00:00,8295017758.38615
2025-01-17 00:00:00,8003889383.467111
2025-01-18 00:00:00,8561900532.05216
2025-01-19 00:00:00,8124218160.94652
2025-01-20 00:00:00,7906502718.08352
2025-01-21 00:00:00,8080365407.81942
2025-01-22 00:00:00,9279457561.18297
2025-01-23 00:00:00,9036892640.53241
2025-01-24 00:00:00,9285764555.899271
2025-01-25 00:00:00,9251996330.29425
2025-01-26 00:00:00,9260372574.07168
2025-01-27 00:00:00,9047234862.62459
2025-01-28 00:00:00,8877422071.311571
2025-01-29 00:00:00,8643544740.61458
2025-01-30 00:00:00,8754644677.79013
2025-01-31 00:00:00,9103513150.96233
2025-02-01 00:00:00,9223351177.20957
2025-02-02 00:00:00,8750388914.88615
2025-02-03 00:00:00,7836402318.51482
2025-02-04 00:00:00,7892097304.04463
2025-02-05 00:00:00,7498390244.74529
2025-02-06 00:00:00,7637853926.13654
2025-02-07 00:00:00,7375114556.81244
2025-02-08 00:00:00,7194799461.82502
2025-02-09 00:00:00,7233220743.65106
2025-02-10 00:00:00,7228929290.00416
2025-02-11 00:00:00,7309905663.54749
2025-02-12 00:00:00,7154991657.45069
2025-02-13 00:00:00,7510766161.96384
2025-02-14 00:00:00,7356327246.41213
2025-02-15 00:00:00,7478050813.434219
2025-02-16 00:00:00,7381120303.31322
2025-02-17 00:00:00,7297034027.76101
2025-02-18 00:00:00,7502758977.23874
2025-02-19 00:00:00,7329682609.09032
2025-02-20 00:00:00,7452496501.48805
2025-02-21 00:00:00,7520386008.7053995
