time,tvl
2023-08-11 00:00:00,15054618397.61902
2023-08-12 00:00:00,15093337060.79392
2023-08-13 00:00:00,15119680283.07905
2023-08-14 00:00:00,15061323935.01857
2023-08-15 00:00:00,15122349121.20021
2023-08-16 00:00:00,15024942432.06163
2023-08-17 00:00:00,14736689562.95208
2023-08-18 00:00:00,13952101446.36991
2023-08-19 00:00:00,13781757091.12346
2023-08-20 00:00:00,13869936895.27592
2023-08-21 00:00:00,13953283644.64055
2023-08-22 00:00:00,13911579924.47537
2023-08-23 00:00:00,13721661318.68595
2023-08-24 00:00:00,14174833566.03985
2023-08-25 00:00:00,14008061745.49096
2023-08-26 00:00:00,13960004405.92399
2023-08-27 00:00:00,13945644933.32861
2023-08-28 00:00:00,14050995724.25405
2023-08-29 00:00:00,14120269928.64845
